cohort_period,user_count,host_count,listing_count,total_ltv,total_cac,ltv_cac_ratio
2025-03-22,5,1,2,19722.27,2031.62,9.70765694371979
2025-03-23,8,2,7,234876.00,6006.54,39.10337731872259
2025-03-24,4,2,5,164179.65,2381.26,68.94654510637224
2025-03-25,5,0,0,0.00,2970.70,0.0
2025-03-26,8,2,5,86686.77,5536.86,15.656305198253163
2025-03-27,10,4,13,227944.29,3159.57,72.14408606234393
2025-03-28,7,1,3,94377.12,3286.08,28.72027461291265
2025-03-29,8,4,11,293251.74,3874.32,75.69115096326581
2025-03-30,11,1,2,60964.74,6253.39,9.749070504158544
2025-03-31,13,4,10,236755.35,4172.73,56.7387178178315
2025-04-01,8,2,3,96692.28,3699.98,26.133189909134643
2025-04-02,9,2,8,186082.26,2711.70,68.621993583361
2025-04-03,7,2,4,103427.70,2814.71,36.745419599177175
2025-04-04,12,4,9,287713.02,5725.06,50.255022654784405
2025-04-05,8,3,6,152275.89,4174.88,36.474315429425516
2025-04-06,8,2,7,117924.48,5800.78,20.329072986736268
2025-04-07,6,1,1,8776.92,4580.16,1.9162911339341857
2025-04-08,8,1,1,30702.90,2253.89,13.622182094068478
2025-04-09,4,2,3,58350.00,4087.51,14.275194433775084
2025-04-10,8,2,4,118476.09,5035.90,23.526299171945432
2025-04-11,9,1,1,35217.30,6670.67,5.279424705464369
2025-04-12,9,2,3,136147.26,5379.11,25.310369187467817
2025-04-13,4,1,4,102309.78,4255.44,24.04211550391969
2025-04-14,11,1,2,70637.31,3983.78,17.731227628031668
2025-04-15,5,0,0,0.00,4749.27,0.0
2025-04-16,7,0,0,0.00,6067.20,0.0
2025-04-17,8,2,7,124505.46,6835.95,18.21333684418406
2025-04-18,6,3,9,203371.50,5010.58,40.58841491404189
2025-04-19,3,2,3,60469.38,5623.98,10.75206170718957
2025-04-20,10,3,8,196825.89,4790.58,41.08602507420814
2025-04-21,4,0,0,0.00,6542.83,0.0
2025-04-22,8,1,2,62905.59,3486.85,18.040807605718626
2025-04-23,8,0,0,0.00,5307.08,0.0
2025-04-24,8,1,4,70512.48,3772.73,18.690041428885714
2025-04-25,12,4,8,185320.38,7279.43,25.458089438321405
2025-04-26,11,1,3,92302.08,6688.31,13.800508648672086
2025-04-27,7,1,2,41337.51,4241.35,9.746309547667606
2025-04-28,2,2,2,31545.84,1241.46,25.410274998791746
2025-04-29,8,1,1,25378.50,6254.30,4.057768255440257
2025-04-30,10,3,6,116056.23,5581.30,20.793763101786322
2025-05-01,9,1,2,54804.15,5774.13,9.491325965989681
2025-05-02,11,2,2,61089.54,3988.05,15.318147967051566
2025-05-03,6,2,4,77337.21,5167.00,14.967526611186376
2025-05-04,11,0,0,0.00,5055.64,0.0
2025-05-05,13,5,16,409472.52,5406.34,75.73932087142133
2025-05-06,6,0,0,0.00,7866.80,0.0
2025-05-07,10,1,6,116298.45,6012.79,19.341844634520747
2025-05-08,6,1,2,20812.65,7083.13,2.938340818254077
2025-05-09,9,1,1,50789.16,8036.44,6.319858046597748
2025-05-10,11,0,0,0.00,3596.45,0.0
2025-05-11,12,3,5,128958.57,6871.95,18.76593543317399
2025-05-12,11,3,5,172955.37,5848.74,29.571389735225022
2025-05-13,11,2,3,106989.63,6431.56,16.635097861172095
2025-05-14,8,4,12,322102.95,2432.39,132.4224117020708
2025-05-15,13,2,5,112414.23,6792.81,16.54900254828267
2025-05-16,10,1,3,69892.86,7641.44,9.14655614648548
2025-05-17,10,0,0,0.00,8301.93,0.0
2025-05-18,5,2,5,201775.44,4025.42,50.12531363186947
2025-05-19,10,2,7,144847.74,6925.73,20.91443645651794
2025-05-20,7,1,4,75261.12,5467.69,13.764701363830063
2025-05-21,7,0,0,0.00,6402.95,0.0
2025-05-22,11,1,4,119160.21,4094.09,29.10542025211952
2025-05-23,4,0,0,0.00,4660.89,0.0
2025-05-24,8,2,2,37227.33,5105.90,7.291041736030867
2025-05-25,8,2,5,106671.69,5952.38,17.920846787335485
2025-05-26,4,1,2,35876.07,5288.06,6.7843538083909785
2025-05-27,7,1,2,93105.81,5858.25,15.893109717065677
2025-05-28,9,1,1,15086.97,7800.69,1.9340558335224192
2025-05-29,6,0,0,0.00,5077.60,0.0
2025-05-30,12,1,1,25571.01,9189.86,2.7825244345398077
2025-05-31,12,2,4,128679.18,8646.20,14.882743864356593
2025-06-01,11,2,4,106395.66,6274.00,16.958186165125916
2025-06-02,6,1,2,90836.82,6200.93,14.64890266460031
2025-06-03,9,4,9,280925.04,7949.27,35.33972805050023
2025-06-04,6,1,2,46959.09,5766.92,8.142837077677513
2025-06-05,9,2,2,30014.88,7526.19,3.9880577025028603
2025-06-06,6,0,0,0.00,5021.78,0.0
2025-06-07,7,1,3,63730.95,6893.01,9.245735897670247
2025-06-08,11,1,1,28745.94,10188.72,2.821349492379808
2025-06-09,11,2,6,118517.34,7052.63,16.80470122493311
2025-06-10,11,4,7,126199.86,5332.31,23.66701485847597
2025-06-11,6,0,0,0.00,4992.49,0.0
2025-06-12,8,0,0,0.00,4861.37,0.0
2025-06-13,6,2,7,120002.10,6953.27,17.258369083898653
2025-06-14,9,2,4,78315.75,4283.99,18.281030067763933
2025-06-15,10,1,2,38719.98,4182.36,9.257926146960092
2025-06-16,8,1,5,138233.31,8587.67,16.09671890047009
2025-06-17,5,1,4,84546.99,6926.36,12.20655438065593
2025-06-18,13,2,3,96812.34,9039.80,10.70956658333149
2025-06-19,11,2,3,52768.77,6021.53,8.763349182018523
2025-06-20,9,1,4,92834.97,6879.20,13.495024130712874
2025-06-21,10,0,0,0.00,5221.46,0.0
2025-06-22,7,2,2,50697.51,4097.74,12.372066065684988
2025-06-23,2,0,0,0.00,3372.08,0.0
2025-06-24,6,1,3,31002.96,6776.55,4.575035969630564
2025-06-25,8,0,0,0.00,4452.47,0.0
2025-06-26,4,1,3,78653.94,2937.13,26.779182399144744
2025-06-27,7,1,2,23428.08,7910.27,2.9617294984874096
2025-06-28,14,3,6,193045.50,9912.36,19.475230923816326
2025-06-29,12,1,1,33857.43,5246.25,6.453644031451036
2025-06-30,12,2,4,81377.19,4655.85,17.478481909855343
2025-07-01,8,2,3,101407.50,3473.97,29.190666586067238
2025-07-02,10,3,6,134265.78,9289.39,14.453670262525312
2025-07-03,14,2,4,111845.70,7320.96,15.277463611329662
2025-07-04,8,0,0,0.00,3873.86,0.0
2025-07-05,5,1,2,60940.77,3913.76,15.570901128326723
2025-07-06,10,1,2,19757.61,9547.07,2.0694946198152944
2025-07-07,7,1,3,63375.51,6397.09,9.90692799382219
2025-07-08,8,1,1,12927.84,9543.93,1.3545614856772838
2025-07-09,9,2,2,20903.94,4143.49,5.045007952233504
2025-07-10,6,2,5,107747.55,6150.92,17.51730635417141
2025-07-11,9,2,4,67321.83,6081.89,11.069228479962643
2025-07-12,13,3,12,294801.00,7754.06,38.01892170037374
2025-07-13,10,6,14,447081.33,7916.79,56.47255137498911
2025-07-14,12,1,1,13984.89,7728.76,1.8094610260895667
2025-07-15,8,1,2,10677.78,6724.52,1.587887313890062
2025-07-16,5,1,3,49387.23,2346.20,21.049880658085417
2025-07-17,10,2,4,60774.24,6833.28,8.893860635009835
2025-07-18,12,3,4,66454.62,4345.85,15.291512592473277
2025-07-19,11,4,9,277889.55,10321.53,26.92329044240534
2025-07-20,9,1,2,51077.79,11947.37,4.275232959220314
2025-07-21,9,0,0,0.00,6256.06,0.0
2025-07-22,6,1,1,13741.14,4969.72,2.764972674516874
2025-07-23,6,0,0,0.00,5435.01,0.0
2025-07-24,9,1,2,71594.19,6418.20,11.154870524446107
2025-07-25,11,1,3,82553.40,7163.50,11.524171145389822
2025-07-26,11,4,8,193865.58,7873.35,24.62301053554078
2025-07-27,8,1,1,32607.21,9213.29,3.539149424364152
2025-07-28,13,1,2,19255.29,9471.52,2.032967253408112
2025-07-29,7,1,1,13922.73,7996.26,1.7411552400747348
2025-07-30,8,2,5,180209.70,9738.31,18.505233454264655
2025-07-31,7,3,7,204487.17,6604.84,30.96020039849565
2025-08-01,9,4,12,311408.01,6515.93,47.79179794749176
2025-08-02,8,0,0,0.00,6311.92,0.0
2025-08-03,12,0,0,0.00,6164.27,0.0
2025-08-04,7,0,0,0.00,3593.58,0.0
2025-08-05,12,2,3,42589.38,7588.21,5.612572662063912
2025-08-06,6,1,3,58161.03,4991.44,11.652154488484285
2025-08-07,7,2,5,124761.39,9338.91,13.359309598229343
2025-08-08,9,3,8,187011.33,5154.04,36.284415720483345
2025-08-09,8,3,7,137295.24,8278.45,16.584655340069695
2025-08-10,6,1,1,11903.31,3024.94,3.9350565631053835
2025-08-11,10,2,4,74297.07,3046.65,24.386480232386393
2025-08-12,7,1,2,61706.70,4451.71,13.861347661909692
2025-08-13,7,2,5,131975.88,6404.32,20.607321308117022
2025-08-14,9,3,9,190337.82,8250.27,23.070495874680464
2025-08-15,14,4,7,129088.86,5237.56,24.64675535936581
2025-08-16,8,1,4,113445.21,5801.28,19.55520333443654
2025-08-17,9,2,4,95121.00,5176.24,18.376466315317682
2025-08-18,10,2,4,102354.81,4417.05,23.172662750025466
2025-08-19,11,3,9,174257.91,7184.08,24.25612047750025
2025-08-20,9,2,4,137309.88,6387.37,21.497091917330607
2025-08-21,10,4,10,281494.50,8586.94,32.781701048336195
2025-08-22,7,1,1,32534.34,6115.04,5.320380569873623
2025-08-23,5,1,3,63012.00,7661.73,8.224252225019676
2025-08-24,8,3,6,119309.16,4073.53,29.288887034095733
2025-08-25,7,1,2,62472.84,5932.91,10.529881626385702
2025-08-26,4,0,0,0.00,5971.63,0.0
2025-08-27,9,2,5,134859.09,11491.94,11.735102167258095
2025-08-28,12,2,6,159016.77,9778.12,16.26250956216532
2025-08-29,12,0,0,0.00,9223.89,0.0
2025-08-30,9,0,0,0.00,7368.43,0.0
2025-08-31,16,3,6,143195.13,11225.59,12.756133976031549
2025-09-01,5,0,0,0.00,7798.77,0.0
2025-09-02,9,1,4,102470.37,10556.64,9.706722025189833
2025-09-03,11,3,8,237824.28,6627.05,35.88689990267162
2025-09-04,7,2,3,99494.46,8686.55,11.45385221981109
2025-09-05,7,0,0,0.00,4386.47,0.0
2025-09-06,8,1,1,12223.47,5898.02,2.072470083180457
2025-09-07,14,1,3,66606.03,8903.26,7.48108333352053
2025-09-08,7,2,4,53501.28,5868.76,9.116283507930124
2025-09-09,9,1,6,142791.90,8802.97,16.22087772649458
2025-09-10,4,1,1,10061.67,5536.20,1.8174325349517721
2025-09-11,5,1,2,58350.00,6810.49,8.567665469004433
2025-09-12,9,2,9,285234.54,7771.29,36.703628355137944
2025-09-13,2,0,0,0.00,4879.58,0.0
2025-09-14,8,1,2,43903.47,9824.04,4.468983228895648
2025-09-15,1,0,0,0.00,3135.11,0.0
2025-09-16,9,2,8,238985.04,9264.16,25.796730626414053
2025-09-17,8,0,0,0.00,7271.85,0.0
2025-09-18,8,0,0,0.00,7685.50,0.0
2025-09-19,8,0,0,0.00,8210.81,0.0
2025-09-20,8,1,2,73236.00,6255.83,11.706839859778798
2025-09-21,5,3,9,226028.70,5454.28,41.44061177643979
2025-09-22,10,2,2,71696.25,6048.39,11.85377431018833
2025-09-23,11,1,1,34591.68,6902.28,5.011630939341783
2025-09-24,10,2,7,199676.55,6132.06,32.562719542861615
2025-09-25,8,1,1,12761.76,8140.88,1.567614311966274
2025-09-26,6,0,0,0.00,4603.32,0.0
2025-09-27,14,4,11,311472.51,7683.63,40.537156265983654
2025-09-28,13,1,2,60189.30,8342.93,7.214407887876321
2025-09-29,11,1,2,29479.74,6505.71,4.531363986405788
2025-09-30,8,2,7,128486.46,5576.53,23.04057541159108
2025-10-01,19,3,6,178608.66,5910.41,30.219335037670824
2025-10-02,8,2,5,89013.15,6743.16,13.200509849981314
2025-10-03,9,1,1,20128.71,6350.42,3.1696659433549277
2025-10-04,8,3,9,266512.98,7256.98,36.725053672464306
2025-10-05,8,3,11,347327.46,3309.70,104.94227875638276
2025-10-06,8,0,0,0.00,5231.80,0.0
2025-10-07,11,2,6,136656.06,5358.17,25.504241186823112
2025-10-08,10,2,7,174839.55,6683.71,26.15905687110901
2025-10-09,4,1,4,100268.70,2022.79,49.569505484998444
2025-10-10,11,1,1,10667.07,10761.35,0.9912390174095257
2025-10-11,5,1,2,35538.75,7852.78,4.5256265933847635
2025-10-12,5,1,3,68762.04,6416.66,10.716173211608531
2025-10-13,5,1,2,59163.69,6607.11,8.954548963162413
2025-10-14,9,3,11,285162.81,9038.17,31.55094560071342
2025-10-15,8,2,4,83612.91,7488.03,11.166209269994912
2025-10-16,7,1,2,23189.07,4683.42,4.951311221287008
2025-10-17,6,1,3,68819.67,5594.31,12.301726218246753
2025-10-18,9,3,6,180438.39,6611.94,27.28978030653636
2025-10-19,9,4,9,245275.17,4544.45,53.97246531483459
2025-10-20,11,2,4,124394.37,7384.04,16.846383551551725
2025-10-21,8,1,1,25587.72,5872.43,4.357262666391937
2025-10-22,5,0,0,0.00,4160.57,0.0
2025-10-23,11,1,3,88492.35,6148.61,14.39225288317197
2025-10-24,11,3,6,164263.65,8917.39,18.42059728238868
2025-10-25,8,1,2,115856.70,9503.08,12.191489496037073
2025-10-26,10,2,2,60105.24,7379.13,8.14530168190559
2025-10-27,6,0,0,0.00,4386.55,0.0
2025-10-28,7,1,4,115293.15,2584.22,44.61429367468714
2025-10-29,7,1,2,49853.01,2520.19,19.78144901773279
2025-10-30,16,4,12,281771.46,6126.68,45.990889029621265
2025-10-31,3,0,0,0.00,5930.07,0.0
2025-11-01,11,1,3,87110.37,6902.50,12.620118797537124
2025-11-02,11,4,8,145624.44,7097.70,20.51713090155966
2025-11-03,8,1,3,78153.63,6005.09,13.014564311275935
2025-11-04,6,0,0,0.00,6662.46,0.0
2025-11-05,8,1,4,79705.29,5205.19,15.31265717485817
2025-11-06,3,1,1,17139.75,0.00,
2025-11-07,8,2,4,124228.62,8132.75,15.275106206387752
2025-11-08,8,2,5,136159.11,6561.59,20.75093231975786
2025-11-09,9,1,2,23770.50,8792.63,2.703457327329821
2025-11-10,6,1,2,77405.82,2828.93,27.362225293662274
2025-11-11,10,0,0,0.00,5857.79,0.0
2025-11-12,7,3,5,89265.72,6317.39,14.13015818241394
2025-11-13,16,3,5,125708.19,8870.20,14.17196793758878
2025-11-14,8,2,2,85949.67,5382.55,15.968206519214869
2025-11-15,5,1,1,45230.13,2735.37,16.535287730727468
2025-11-16,9,2,6,105780.48,6780.62,15.600414121422524
2025-11-17,9,2,5,158966.37,8754.52,18.15820513289135
2025-11-18,7,2,5,192899.01,4748.66,40.6217775119718
2025-11-19,7,0,0,0.00,3124.27,0.0
2025-11-20,10,3,8,144918.42,6262.10,23.142144009198194
2025-11-21,8,2,6,136476.09,6905.54,19.76327557294578
2025-11-22,10,1,1,26954.28,6533.84,4.125335178088229
2025-11-23,2,0,0,0.00,2800.60,0.0
2025-11-24,7,1,2,87814.38,7178.34,12.233243340382318
2025-11-25,8,2,5,107406.06,8125.11,13.219028419307554
2025-11-26,9,2,4,99214.74,4392.49,22.587357057158925
2025-11-27,7,2,2,25071.93,5322.62,4.710448989407473
2025-11-28,7,0,0,0.00,6569.76,0.0
2025-11-29,4,1,2,41246.94,3726.70,11.067952880564576
2025-11-30,5,1,3,76395.54,5308.07,14.392338458234349
2025-12-01,4,1,1,41888.55,5537.28,7.564824245839113
2025-12-02,12,3,4,65795.85,6178.37,10.649386488669343
2025-12-03,10,2,3,66113.64,7442.30,8.8834956935356
2025-12-04,9,1,3,79572.21,5501.98,14.462468056954044
2025-12-05,8,1,2,55025.73,5743.10,9.581189601434765
2025-12-06,7,4,11,284214.99,5213.24,54.51791783996133
2025-12-07,6,1,1,23653.86,5357.87,4.4147879661133995
2025-12-08,6,1,3,87241.14,3845.13,22.688736141560884
2025-12-09,9,2,5,128310.75,6733.97,19.054250315935473
2025-12-10,5,1,1,9144.24,3804.03,2.4038296227947726
2025-12-11,7,0,0,0.00,6098.38,0.0
2025-12-12,9,1,4,114834.30,5468.08,21.00084490351275
2025-12-13,8,2,4,119027.10,4695.73,25.34794377019122
2025-12-14,13,3,6,137886.00,6845.81,20.141663294774467
2025-12-15,8,0,0,0.00,6565.33,0.0
2025-12-16,7,1,1,17612.46,5713.21,3.0827608297261957
2025-12-17,10,1,4,69931.32,7737.96,9.037436223500768
2025-12-18,9,1,2,53017.38,6402.47,8.280769765418658
2025-12-19,4,1,4,49989.33,3763.47,13.282776267646614
2025-12-20,9,3,6,173011.62,7781.41,22.23396787985725
2025-12-21,7,0,0,0.00,4897.47,0.0
2025-12-22,2,0,0,0.00,4244.19,0.0
2025-12-23,5,1,2,30856.80,5576.77,5.5330953222026364
2025-12-24,11,2,3,76695.30,6818.65,11.247871646146965
2025-12-25,10,2,4,115833.78,7293.10,15.882653466975633
2025-12-26,5,1,2,28619.67,3394.31,8.431660632057767
2025-12-27,6,1,2,36043.53,5699.85,6.323592726124371
2025-12-28,10,1,5,160680.96,8243.22,19.492499290325867
2025-12-29,9,0,0,0.00,7064.46,0.0
2025-12-30,6,1,4,69227.64,6085.87,11.375142748694929
2025-12-31,5,1,3,63557.73,5717.85,11.115669351242163
2026-01-01,6,1,2,35302.26,5502.66,6.41548996303606
2026-01-02,6,1,3,115179.69,2996.68,38.43576558057584
2026-01-03,6,1,1,32120.91,2344.40,13.701121822214638
2026-01-04,10,1,3,68672.31,5361.50,12.808413690198638
2026-01-05,4,1,4,84890.91,917.72,92.50197227912653
2026-01-06,14,2,6,126939.84,4990.57,25.43594018318549
2026-01-07,8,0,0,0.00,5266.98,0.0
2026-01-08,11,3,7,158692.59,5005.30,31.704910794557765
2026-01-09,5,0,0,0.00,2187.22,0.0
2026-01-10,13,2,4,152942.16,6400.23,23.896353724788018
2026-01-11,6,0,0,0.00,4798.21,0.0
2026-01-12,6,0,0,0.00,3259.12,0.0
2026-01-13,8,2,5,106666.05,5080.17,20.996551296511733
2026-01-14,6,2,3,78689.76,1924.05,40.897980821704216
2026-01-15,10,0,0,0.00,3029.87,0.0
2026-01-16,9,1,1,43010.22,1886.35,22.80076337901238
2026-01-17,8,1,3,95549.25,2557.05,37.366985393324335
2026-01-18,5,1,2,62177.61,2222.64,27.97466526293057
2026-01-19,12,3,9,310881.18,5650.43,55.01903041007498
2026-01-20,16,1,1,15894.18,4678.20,3.3974990380915737
2026-01-21,6,1,1,23344.05,1213.88,19.230937160180577
2026-01-22,9,2,5,115225.23,4197.79,27.44902198537802
2026-01-23,11,2,3,101964.36,4181.79,24.38294605898431
2026-01-24,10,4,12,262468.71,4224.19,62.13468380920367
2026-01-25,9,1,2,44946.69,3571.01,12.586548343465854
2026-01-26,13,2,2,31821.78,6261.69,5.081979465607528
2026-01-27,5,2,7,123848.43,2771.89,44.680138822247635
2026-01-28,8,1,1,11865.57,3999.57,2.9667114214778088
2026-01-29,10,1,2,28932.18,5717.63,5.060170035486731
2026-01-30,10,1,1,23534.52,5059.09,4.6519275205619985
2026-01-31,7,2,5,117974.31,3428.73,34.40758239931403
2026-02-01,2,0,0,0.00,2222.00,0.0
2026-02-02,11,2,4,105402.51,4178.02,25.22786152292234
2026-02-03,8,1,1,12225.69,4010.17,3.0486712533383873
2026-02-04,10,2,3,46402.35,5417.06,8.56596567141586
2026-02-05,7,1,1,44184.06,4384.51,10.07730852478384
2026-02-06,7,2,4,117213.90,2580.70,45.4194210873019
2026-02-07,9,0,0,0.00,3971.63,0.0
2026-02-08,7,1,1,14010.21,1589.47,8.814390960508849
2026-02-09,5,2,5,69864.99,4762.39,14.670153011408138
2026-02-10,11,0,0,0.00,5243.12,0.0
2026-02-11,11,0,0,0.00,4053.12,0.0
2026-02-12,5,0,0,0.00,4942.69,0.0
2026-02-13,13,2,8,158979.30,3605.86,44.08914932914755
2026-02-14,6,1,3,64299.63,3920.99,16.398825296672523
2026-02-15,7,1,3,42667.65,5275.17,8.08839335983485
2026-02-16,7,2,9,170626.02,4557.78,37.43621236654687
2026-02-17,6,0,0,0.00,3337.19,0.0
2026-02-18,15,1,1,38872.92,4976.32,7.811579641180631
2026-02-19,7,1,1,19164.51,3681.04,5.206275943755025
2026-02-20,10,2,6,138794.79,5192.72,26.728725985610623
2026-02-21,13,3,8,230150.46,4803.69,47.91118077977555
2026-02-22,10,3,4,78636.69,4781.78,16.445066481519437
2026-02-23,9,0,0,0.00,3811.72,0.0
2026-02-24,11,3,10,171541.38,3356.81,51.10249909884683
2026-02-25,7,1,3,82564.65,4254.76,19.40524259887749
2026-02-26,5,0,0,0.00,2103.47,0.0
2026-02-27,8,1,3,69237.84,5013.71,13.809701797670787
2026-02-28,6,0,0,0.00,4270.82,0.0
2026-03-01,8,3,12,264152.61,1909.30,138.35050018331324
2026-03-02,7,1,1,54995.73,4316.49,12.740844992111647
2026-03-03,8,1,1,29304.69,3153.94,9.291454498183224
2026-03-04,12,2,4,91675.59,3972.71,23.076335801002337
2026-03-05,7,2,9,234588.36,4450.42,52.711510374301746
2026-03-06,8,1,2,27915.60,3246.98,8.597404357279688
2026-03-07,11,1,2,38550.90,3387.81,11.379298130650776
2026-03-08,9,0,0,0.00,4819.24,0.0
2026-03-09,7,1,3,74049.78,3351.78,22.092673146805577
2026-03-10,8,3,7,155669.91,1939.95,80.24428980128354
2026-03-11,7,2,4,109266.93,2136.95,51.13218839935422
2026-03-12,11,1,1,6994.50,3940.55,1.7750060270774384
2026-03-13,9,1,2,45634.98,4090.77,11.155596623618537
2026-03-14,8,2,4,106237.41,4683.57,22.68299822571244
2026-03-15,8,3,5,148469.04,3984.97,37.25725413240251
2026-03-16,3,0,0,0.00,1152.77,0.0
2026-03-17,9,1,2,41871.81,3453.00,12.126211989574282
2026-03-18,10,2,4,63026.37,2865.66,21.993666380519674
2026-03-19,10,1,1,34788.24,2828.09,12.30096637660046
2026-03-20,9,3,7,163844.79,1838.75,89.10661590754589
2026-03-21,9,3,4,59557.17,2126.07,28.012798261581224
2026-03-22,9,2,5,236737.74,2507.14,94.42541700902224
2026-03-23,6,0,0,0.00,2060.31,0.0
2026-03-24,7,3,6,141964.38,2534.24,56.01852231832818
2026-03-25,11,1,1,24308.46,2090.28,11.629284115046786
2026-03-26,13,1,4,111973.62,2585.90,43.30160485710971
2026-03-27,9,2,4,109040.55,3900.04,27.958828627398695
2026-03-28,13,0,0,0.00,2930.16,0.0
2026-03-29,7,1,2,40181.76,1812.65,22.167412352081207
2026-03-30,11,2,4,82353.18,3274.31,25.151308214555126
2026-03-31,13,2,6,154664.79,3666.95,42.17804715090198
2026-04-01,6,1,2,55234.11,502.65,109.88582512682783
2026-04-02,6,2,5,86476.86,2012.25,42.975206857994785
2026-04-03,7,1,3,69825.03,2617.21,26.679185086408808
2026-04-04,5,0,0,0.00,766.61,0.0
2026-04-05,6,1,2,51663.90,3156.09,16.369590220811194
2026-04-06,14,1,3,104426.13,3564.46,29.296479691173417
2026-04-07,5,3,10,187513.77,1417.87,132.25032619351563
2026-04-08,13,0,0,0.00,2872.68,0.0
2026-04-09,12,3,7,139356.87,2261.23,61.628790525510446
2026-04-10,7,2,3,66950.07,1331.51,50.28131219442588
2026-04-11,10,4,9,247223.10,2262.97,109.24718401039344
2026-04-12,8,1,2,58456.02,1045.38,55.91844114102048
2026-04-13,6,1,1,27137.19,1373.61,19.75610981282897
2026-04-14,10,2,2,24220.26,1961.09,12.35040717152196
2026-04-15,10,2,4,84281.22,1789.14,47.10711291458466
2026-04-16,5,0,0,0.00,2133.67,0.0
2026-04-17,12,3,8,253056.57,2190.77,115.51033198373175
2026-04-18,4,0,0,0.00,483.40,0.0
2026-04-19,14,3,5,173037.51,2775.09,62.35383717284845
2026-04-20,7,2,3,71491.08,1245.41,57.40365020354742
2026-04-21,5,0,0,0.00,844.30,0.0
2026-04-22,4,0,0,0.00,1765.63,0.0
2026-04-23,9,0,0,0.00,1226.62,0.0
2026-04-24,13,3,4,110894.28,1272.48,87.14815164089023
2026-04-25,8,1,4,49953.99,1841.43,27.127824571121355
2026-04-26,12,2,5,100970.67,1662.95,60.717802700021046
2026-04-27,7,1,3,52506.93,1798.64,29.19257327758751
2026-04-28,13,7,19,447473.13,1633.69,273.9033292729955
2026-04-29,9,0,0,0.00,1092.68,0.0
2026-04-30,10,3,5,101098.32,1288.24,78.4778612680867
2026-05-01,4,1,2,54710.55,897.64,60.94932266833029
2026-05-02,7,0,0,0.00,847.44,0.0
2026-05-03,9,2,4,88146.57,1421.19,62.023072214130416
2026-05-04,3,2,3,55617.24,664.53,83.69409958918334
2026-05-05,11,1,2,65691.69,758.82,86.5708468411481
2026-05-06,8,1,4,93050.97,851.94,109.22244524262271
2026-05-07,8,2,4,111295.41,922.00,120.7108568329718
2026-05-08,10,2,5,131577.21,786.28,167.34141781553646
2026-05-09,13,0,0,0.00,723.13,0.0
2026-05-10,12,3,4,185187.21,537.55,344.50229746070136
2026-05-11,15,2,3,97053.78,994.30,97.61015790003017
2026-05-12,4,1,2,42003.87,151.25,277.71153719008265
2026-05-13,8,1,3,29514.69,550.37,53.62699638425059
2026-05-14,11,2,3,92283.21,732.05,126.0613482685609
2026-05-15,7,2,3,140447.43,218.10,643.9588720770289
2026-05-16,13,2,6,153453.06,623.43,246.14320773783746
2026-05-17,13,3,8,170230.35,267.61,636.1135607787452
2026-05-18,14,2,3,140341.59,495.71,283.1122833914991
2026-05-19,10,4,14,279656.94,65.87,4245.588887202064
2026-05-20,6,2,5,138023.25,66.22,2084.3136514648145
2026-05-21,5,1,1,27072.06,0.00,
2026-05-22,13,3,6,202782.87,0.00,
2026-05-23,10,1,3,72820.62,0.00,
2026-05-24,9,1,2,88262.55,0.00,
2026-05-25,6,1,4,76146.33,0.00,
