date,campaign_id,campaign_name,channel,spend_amount,impressions,attributed_signups
2025-07-30,C0654,instagram_0654,instagram,218.82,26137,0
2025-07-30,C0660,tiktok_0660,tiktok,171.71,21730,0
2025-07-30,C0701,facebook_0701,facebook,484.95,46916,0
2025-07-30,C0709,google_display_0709,google_display,392.65,112627,0
2025-07-30,C0713,facebook_0713,facebook,390.59,29967,0
2025-07-30,C0715,instagram_0715,instagram,566.88,46448,0
2025-07-30,C0718,google_search_0718,google_search,319.33,10013,0
2025-07-31,C0006,facebook_0006,facebook,224.15,22597,3
2025-07-31,C0021,facebook_0021,facebook,255.46,26316,0
2025-07-31,C0052,facebook_0052,facebook,399.24,50902,0
2025-07-31,C0065,google_search_0065,google_search,68.92,3052,2
2025-07-31,C0157,google_display_0157,google_display,232.55,44316,0
2025-07-31,C0196,instagram_0196,instagram,95.65,8549,2
2025-07-31,C0251,tiktok_0251,tiktok,178.65,21128,0
2025-07-31,C0269,facebook_0269,facebook,290.47,23659,0
2025-07-31,C0294,google_search_0294,google_search,654.12,23250,0
2025-07-31,C0319,google_display_0319,google_display,114.96,47813,0
2025-07-31,C0324,instagram_0324,instagram,670.08,72100,0
2025-07-31,C0376,google_display_0376,google_display,380.61,66749,0
2025-07-31,C0392,tiktok_0392,tiktok,453.48,102744,0
2025-07-31,C0428,google_search_0428,google_search,298.47,9888,0
2025-07-31,C0432,google_search_0432,google_search,267.21,12700,0
2025-07-31,C0484,google_display_0484,google_display,192.12,56962,0
2025-07-31,C0521,tiktok_0521,tiktok,736.58,88579,0
2025-07-31,C0531,instagram_0531,instagram,404.62,34899,0
2025-07-31,C0535,facebook_0535,facebook,296.94,43884,0
2025-07-31,C0582,google_search_0582,google_search,152.80,4800,0
2025-07-31,C0587,instagram_0587,instagram,243.90,17579,0
2025-07-31,C0602,facebook_0602,facebook,277.20,20238,0
2025-07-31,C0627,google_search_0627,google_search,241.18,11182,0
2025-07-31,C0654,instagram_0654,instagram,227.72,19359,0
2025-07-31,C0660,tiktok_0660,tiktok,212.87,33384,0
2025-07-31,C0701,facebook_0701,facebook,354.86,32059,0
2025-07-31,C0709,google_display_0709,google_display,305.34,125690,0
2025-07-31,C0713,facebook_0713,facebook,532.61,78150,0
2025-07-31,C0715,instagram_0715,instagram,457.71,30257,0
2025-07-31,C0718,google_search_0718,google_search,191.53,7277,0
2025-08-01,C0006,facebook_0006,facebook,203.59,17950,1
2025-08-01,C0021,facebook_0021,facebook,291.22,37538,0
2025-08-01,C0052,facebook_0052,facebook,446.29,32136,0
2025-08-01,C0065,google_search_0065,google_search,97.16,3181,2
2025-08-01,C0157,google_display_0157,google_display,572.78,243843,0
2025-08-01,C0196,instagram_0196,instagram,114.86,7279,2
2025-08-01,C0251,tiktok_0251,tiktok,240.55,27693,0
2025-08-01,C0269,facebook_0269,facebook,475.94,53310,0
2025-08-01,C0294,google_search_0294,google_search,473.61,21226,0
2025-08-01,C0319,google_display_0319,google_display,116.34,53051,0
2025-08-01,C0324,instagram_0324,instagram,587.63,49665,0
2025-08-01,C0376,google_display_0376,google_display,680.02,131609,0
2025-08-01,C0392,tiktok_0392,tiktok,293.98,45738,0
2025-08-01,C0428,google_search_0428,google_search,280.14,13556,0
2025-08-01,C0432,google_search_0432,google_search,197.41,6443,0
2025-08-01,C0484,google_display_0484,google_display,318.18,127540,0
2025-08-01,C0521,tiktok_0521,tiktok,400.05,77703,0
2025-08-01,C0531,instagram_0531,instagram,246.51,18732,0
2025-08-01,C0535,facebook_0535,facebook,439.30,36533,0
2025-08-01,C0582,google_search_0582,google_search,105.87,4050,0
2025-08-01,C0587,instagram_0587,instagram,255.61,30293,0
2025-08-01,C0602,facebook_0602,facebook,142.79,19197,0
2025-08-01,C0627,google_search_0627,google_search,295.06,15566,0
2025-08-01,C0654,instagram_0654,instagram,177.34,19565,0
2025-08-01,C0660,tiktok_0660,tiktok,187.88,37416,0
2025-08-01,C0701,facebook_0701,facebook,481.54,51211,0
2025-08-01,C0709,google_display_0709,google_display,70.00,15634,0
2025-08-01,C0713,facebook_0713,facebook,453.07,46831,0
2025-08-01,C0715,instagram_0715,instagram,532.81,44345,0
2025-08-01,C0718,google_search_0718,google_search,218.18,10623,0
2025-08-02,C0006,facebook_0006,facebook,255.44,18911,2
2025-08-02,C0021,facebook_0021,facebook,274.93,24838,0
2025-08-02,C0052,facebook_0052,facebook,314.35,23564,0
2025-08-02,C0065,google_search_0065,google_search,323.21,11660,3
2025-08-02,C0157,google_display_0157,google_display,474.42,231272,0
2025-08-02,C0196,instagram_0196,instagram,150.31,10741,0
2025-08-02,C0251,tiktok_0251,tiktok,404.55,71757,1
2025-08-02,C0269,facebook_0269,facebook,502.84,40588,0
2025-08-02,C0294,google_search_0294,google_search,648.36,29219,0
2025-08-02,C0319,google_display_0319,google_display,128.46,37458,0
2025-08-02,C0324,instagram_0324,instagram,325.65,31257,0
2025-08-02,C0376,google_display_0376,google_display,666.30,138264,0
2025-08-02,C0392,tiktok_0392,tiktok,366.65,64385,0
2025-08-02,C0428,google_search_0428,google_search,346.83,12822,0
2025-08-02,C0432,google_search_0432,google_search,206.96,6749,0
2025-08-02,C0484,google_display_0484,google_display,245.35,92216,0
2025-08-02,C0521,tiktok_0521,tiktok,651.91,78181,0
2025-08-02,C0531,instagram_0531,instagram,360.62,23618,0
2025-08-02,C0535,facebook_0535,facebook,392.72,53102,0
2025-08-02,C0582,google_search_0582,google_search,136.08,5596,0
2025-08-02,C0587,instagram_0587,instagram,277.65,30872,0
2025-08-02,C0602,facebook_0602,facebook,229.09,20742,0
2025-08-02,C0627,google_search_0627,google_search,269.68,9898,0
2025-08-02,C0654,instagram_0654,instagram,156.76,11882,0
2025-08-02,C0701,facebook_0701,facebook,349.40,55598,0
2025-08-02,C0709,google_display_0709,google_display,480.15,84812,0
2025-08-02,C0713,facebook_0713,facebook,409.18,51675,0
2025-08-02,C0715,instagram_0715,instagram,337.28,38271,0
2025-08-02,C0718,google_search_0718,google_search,229.74,7946,0
2025-08-03,C0006,facebook_0006,facebook,327.11,30465,2
2025-08-03,C0021,facebook_0021,facebook,256.00,38252,0
2025-08-03,C0052,facebook_0052,facebook,488.45,73138,0
2025-08-03,C0065,google_search_0065,google_search,190.48,10347,4
2025-08-03,C0157,google_display_0157,google_display,354.03,131165,2
2025-08-03,C0196,instagram_0196,instagram,91.18,9799,0
2025-08-03,C0251,tiktok_0251,tiktok,240.53,44444,0
2025-08-03,C0269,facebook_0269,facebook,189.62,22441,0
2025-08-03,C0294,google_search_0294,google_search,494.41,23699,1
2025-08-03,C0319,google_display_0319,google_display,422.30,189825,0
2025-08-03,C0324,instagram_0324,instagram,248.80,31010,0
2025-08-03,C0376,google_display_0376,google_display,486.48,146510,0
2025-08-03,C0392,tiktok_0392,tiktok,533.36,57703,0
2025-08-03,C0428,google_search_0428,google_search,336.50,11435,0
2025-08-03,C0432,google_search_0432,google_search,228.79,11634,0
2025-08-03,C0484,google_display_0484,google_display,255.70,66583,0
2025-08-03,C0521,tiktok_0521,tiktok,268.46,42654,0
2025-08-03,C0531,instagram_0531,instagram,415.30,33428,0
2025-08-03,C0535,facebook_0535,facebook,303.92,48199,0
2025-08-03,C0582,google_search_0582,google_search,77.66,3776,0
2025-08-03,C0587,instagram_0587,instagram,247.04,18623,0
2025-08-03,C0602,facebook_0602,facebook,350.35,52481,0
2025-08-03,C0627,google_search_0627,google_search,286.13,11842,0
2025-08-03,C0654,instagram_0654,instagram,120.01,11140,0
2025-08-03,C0701,facebook_0701,facebook,435.39,34230,0
2025-08-03,C0709,google_display_0709,google_display,73.45,22037,0
2025-08-03,C0713,facebook_0713,facebook,260.45,31219,0
2025-08-03,C0715,instagram_0715,instagram,465.54,38807,0
2025-08-03,C0718,google_search_0718,google_search,347.05,15158,0
2025-08-04,C0006,facebook_0006,facebook,306.52,35097,0
2025-08-04,C0021,facebook_0021,facebook,285.05,26586,0
2025-08-04,C0052,facebook_0052,facebook,303.52,24120,0
2025-08-04,C0065,google_search_0065,google_search,246.79,10415,1
2025-08-04,C0157,google_display_0157,google_display,221.82,94099,0
2025-08-04,C0196,instagram_0196,instagram,166.27,16331,2
2025-08-04,C0251,tiktok_0251,tiktok,373.01,41211,0
2025-08-04,C0269,facebook_0269,facebook,498.26,60692,0
2025-08-04,C0294,google_search_0294,google_search,612.99,27952,0
2025-08-04,C0319,google_display_0319,google_display,218.23,39955,0
2025-08-04,C0324,instagram_0324,instagram,477.68,45598,0
2025-08-04,C0376,google_display_0376,google_display,557.72,97237,0
2025-08-04,C0392,tiktok_0392,tiktok,635.16,68363,0
2025-08-04,C0428,google_search_0428,google_search,240.62,9830,0
2025-08-04,C0432,google_search_0432,google_search,190.06,6708,0
2025-08-04,C0484,google_display_0484,google_display,264.09,78311,0
2025-08-04,C0521,tiktok_0521,tiktok,530.36,87248,0
2025-08-04,C0531,instagram_0531,instagram,384.63,32021,0
2025-08-04,C0535,facebook_0535,facebook,401.61,29489,0
2025-08-04,C0582,google_search_0582,google_search,77.86,2965,0
2025-08-04,C0587,instagram_0587,instagram,241.26,15720,0
2025-08-04,C0602,facebook_0602,facebook,197.85,18715,0
2025-08-04,C0627,google_search_0627,google_search,264.74,9598,0
2025-08-04,C0654,instagram_0654,instagram,206.50,16679,0
2025-08-04,C0701,facebook_0701,facebook,509.35,77619,0
2025-08-04,C0709,google_display_0709,google_display,429.54,158768,0
2025-08-04,C0713,facebook_0713,facebook,552.29,56109,0
2025-08-04,C0715,instagram_0715,instagram,301.85,28999,0
2025-08-04,C0718,google_search_0718,google_search,182.33,5774,0
2025-08-05,C0006,facebook_0006,facebook,212.63,15314,4
2025-08-05,C0021,facebook_0021,facebook,264.06,32996,0
2025-08-05,C0052,facebook_0052,facebook,475.74,76467,0
2025-08-05,C0056,instagram_0056,instagram,125.55,11318,1
2025-08-05,C0065,google_search_0065,google_search,88.27,3123,3
2025-08-05,C0157,google_display_0157,google_display,486.65,132874,2
2025-08-05,C0196,instagram_0196,instagram,105.76,6904,0
2025-08-05,C0251,tiktok_0251,tiktok,245.01,51274,0
2025-08-05,C0269,facebook_0269,facebook,288.48,32253,0
2025-08-05,C0294,google_search_0294,google_search,642.28,20588,1
2025-08-05,C0319,google_display_0319,google_display,157.58,49809,0
2025-08-05,C0324,instagram_0324,instagram,522.69,53877,0
2025-08-05,C0376,google_display_0376,google_display,602.99,115830,1
2025-08-05,C0392,tiktok_0392,tiktok,577.12,61350,0
2025-08-05,C0428,google_search_0428,google_search,222.45,7144,0
2025-08-05,C0432,google_search_0432,google_search,235.96,11508,0
2025-08-05,C0484,google_display_0484,google_display,166.70,71046,0
2025-08-05,C0521,tiktok_0521,tiktok,697.40,142720,0
2025-08-05,C0531,instagram_0531,instagram,376.47,29271,0
2025-08-05,C0535,facebook_0535,facebook,481.52,64616,0
2025-08-05,C0582,google_search_0582,google_search,82.18,4277,0
2025-08-05,C0587,instagram_0587,instagram,231.19,15202,0
2025-08-05,C0602,facebook_0602,facebook,285.16,44970,0
2025-08-05,C0627,google_search_0627,google_search,300.16,9690,0
2025-08-05,C0654,instagram_0654,instagram,138.19,9437,0
2025-08-05,C0665,tiktok_0665,tiktok,61.36,11816,0
2025-08-05,C0701,facebook_0701,facebook,266.60,37433,0
2025-08-05,C0709,google_display_0709,google_display,95.97,21086,0
2025-08-05,C0713,facebook_0713,facebook,318.73,50245,0
2025-08-05,C0715,instagram_0715,instagram,231.21,17164,0
2025-08-05,C0718,google_search_0718,google_search,183.04,8580,0
2025-08-06,C0006,facebook_0006,facebook,283.94,37684,0
2025-08-06,C0021,facebook_0021,facebook,267.43,35933,0
2025-08-06,C0052,facebook_0052,facebook,608.46,43951,0
2025-08-06,C0056,instagram_0056,instagram,160.98,15905,0
2025-08-06,C0065,google_search_0065,google_search,370.75,15183,2
2025-08-06,C0157,google_display_0157,google_display,191.22,33622,1
2025-08-06,C0196,instagram_0196,instagram,184.65,12448,0
2025-08-06,C0251,tiktok_0251,tiktok,313.53,77118,1
2025-08-06,C0269,facebook_0269,facebook,433.55,50248,0
2025-08-06,C0294,google_search_0294,google_search,584.06,22222,0
2025-08-06,C0319,google_display_0319,google_display,306.93,127756,0
2025-08-06,C0324,instagram_0324,instagram,381.53,35662,0
2025-08-06,C0376,google_display_0376,google_display,423.24,206286,0
2025-08-06,C0392,tiktok_0392,tiktok,670.00,67958,0
2025-08-06,C0428,google_search_0428,google_search,149.42,6515,0
2025-08-06,C0432,google_search_0432,google_search,158.68,7712,0
2025-08-06,C0484,google_display_0484,google_display,221.45,42015,0
2025-08-06,C0521,tiktok_0521,tiktok,600.11,108804,0
2025-08-06,C0531,instagram_0531,instagram,315.50,24322,0
2025-08-06,C0535,facebook_0535,facebook,417.37,40281,0
2025-08-06,C0582,google_search_0582,google_search,88.57,3687,0
2025-08-06,C0587,instagram_0587,instagram,244.02,25417,0
2025-08-06,C0602,facebook_0602,facebook,605.02,68871,0
2025-08-06,C0627,google_search_0627,google_search,303.26,12679,0
2025-08-06,C0654,instagram_0654,instagram,233.64,14686,0
2025-08-06,C0665,tiktok_0665,tiktok,57.30,10335,0
2025-08-06,C0701,facebook_0701,facebook,501.15,53453,0
2025-08-06,C0709,google_display_0709,google_display,230.93,71108,0
2025-08-06,C0713,facebook_0713,facebook,442.93,42141,0
2025-08-06,C0715,instagram_0715,instagram,572.65,51688,0
2025-08-06,C0718,google_search_0718,google_search,321.99,14014,0
2025-08-07,C0006,facebook_0006,facebook,263.33,20944,1
2025-08-07,C0021,facebook_0021,facebook,245.93,24551,0
2025-08-07,C0052,facebook_0052,facebook,422.36,52682,0
2025-08-07,C0056,instagram_0056,instagram,143.87,17520,1
2025-08-07,C0065,google_search_0065,google_search,138.70,4766,2
2025-08-07,C0157,google_display_0157,google_display,176.09,44319,1
2025-08-07,C0196,instagram_0196,instagram,201.77,13885,0
2025-08-07,C0251,tiktok_0251,tiktok,309.13,63291,0
2025-08-07,C0269,facebook_0269,facebook,242.49,29262,0
2025-08-07,C0294,google_search_0294,google_search,305.54,10717,0
2025-08-07,C0319,google_display_0319,google_display,416.48,124261,0
2025-08-07,C0324,instagram_0324,instagram,627.27,54410,0
2025-08-07,C0376,google_display_0376,google_display,619.41,120559,0
2025-08-07,C0392,tiktok_0392,tiktok,315.84,38616,0
2025-08-07,C0428,google_search_0428,google_search,189.08,6943,0
2025-08-07,C0432,google_search_0432,google_search,168.63,7372,0
2025-08-07,C0484,google_display_0484,google_display,214.19,73976,0
2025-08-07,C0521,tiktok_0521,tiktok,730.44,139263,0
2025-08-07,C0531,instagram_0531,instagram,389.37,36093,0
2025-08-07,C0535,facebook_0535,facebook,312.25,23022,0
2025-08-07,C0582,google_search_0582,google_search,81.81,3700,0
2025-08-07,C0587,instagram_0587,instagram,274.19,31265,0
2025-08-07,C0602,facebook_0602,facebook,525.74,56754,0
2025-08-07,C0627,google_search_0627,google_search,308.88,12529,0
2025-08-07,C0654,instagram_0654,instagram,225.47,14651,0
2025-08-07,C0655,facebook_0655,facebook,351.87,25466,0
2025-08-07,C0665,tiktok_0665,tiktok,71.62,15895,0
2025-08-07,C0701,facebook_0701,facebook,426.48,54779,0
2025-08-07,C0709,google_display_0709,google_display,291.74,80040,0
2025-08-07,C0713,facebook_0713,facebook,591.67,46611,0
2025-08-07,C0715,instagram_0715,instagram,602.67,59358,0
2025-08-07,C0718,google_search_0718,google_search,581.63,30639,0
2025-08-08,C0006,facebook_0006,facebook,232.89,17410,0
2025-08-08,C0021,facebook_0021,facebook,264.37,21798,0
2025-08-08,C0052,facebook_0052,facebook,286.05,26315,0
2025-08-08,C0056,instagram_0056,instagram,176.15,12569,2
2025-08-08,C0065,google_search_0065,google_search,302.30,10033,2
2025-08-08,C0157,google_display_0157,google_display,328.08,55127,1
2025-08-08,C0196,instagram_0196,instagram,88.69,6453,0
2025-08-08,C0251,tiktok_0251,tiktok,338.16,61854,0
2025-08-08,C0269,facebook_0269,facebook,217.96,35200,0
2025-08-08,C0294,google_search_0294,google_search,296.27,13640,0
2025-08-08,C0319,google_display_0319,google_display,141.18,62177,0
2025-08-08,C0324,instagram_0324,instagram,475.40,42063,0
2025-08-08,C0376,google_display_0376,google_display,393.44,70363,0
2025-08-08,C0392,tiktok_0392,tiktok,700.88,85332,0
2025-08-08,C0428,google_search_0428,google_search,274.78,12390,0
2025-08-08,C0432,google_search_0432,google_search,254.04,10414,0
2025-08-08,C0484,google_display_0484,google_display,214.70,61185,0
2025-08-08,C0521,tiktok_0521,tiktok,712.84,98889,0
2025-08-08,C0531,instagram_0531,instagram,359.07,22453,0
2025-08-08,C0535,facebook_0535,facebook,268.24,19826,0
2025-08-08,C0582,google_search_0582,google_search,172.59,8074,0
2025-08-08,C0587,instagram_0587,instagram,276.01,30067,0
2025-08-08,C0602,facebook_0602,facebook,610.37,45544,0
2025-08-08,C0627,google_search_0627,google_search,306.90,11015,0
2025-08-08,C0654,instagram_0654,instagram,148.41,14334,0
2025-08-08,C0655,facebook_0655,facebook,251.39,24948,0
2025-08-08,C0665,tiktok_0665,tiktok,92.66,14698,0
2025-08-08,C0701,facebook_0701,facebook,315.83,35763,0
2025-08-08,C0709,google_display_0709,google_display,108.28,18165,0
2025-08-08,C0713,facebook_0713,facebook,506.97,44008,0
2025-08-08,C0715,instagram_0715,instagram,589.55,51442,0
2025-08-08,C0718,google_search_0718,google_search,248.20,8432,0
2025-08-09,C0006,facebook_0006,facebook,223.18,25922,1
2025-08-09,C0021,facebook_0021,facebook,271.07,22505,0
2025-08-09,C0052,facebook_0052,facebook,661.73,53232,0
2025-08-09,C0056,instagram_0056,instagram,184.63,15316,0
2025-08-09,C0065,google_search_0065,google_search,134.07,4248,2
2025-08-09,C0157,google_display_0157,google_display,154.79,43850,2
2025-08-09,C0196,instagram_0196,instagram,167.11,12356,0
2025-08-09,C0251,tiktok_0251,tiktok,185.81,28806,1
2025-08-09,C0269,facebook_0269,facebook,299.95,23038,0
2025-08-09,C0294,google_search_0294,google_search,247.59,8500,0
2025-08-09,C0319,google_display_0319,google_display,479.04,84597,0
2025-08-09,C0324,instagram_0324,instagram,361.33,24549,0
2025-08-09,C0376,google_display_0376,google_display,683.07,160559,1
2025-08-09,C0392,tiktok_0392,tiktok,315.81,47384,0
2025-08-09,C0428,google_search_0428,google_search,320.23,10342,0
2025-08-09,C0432,google_search_0432,google_search,245.96,8918,0
2025-08-09,C0484,google_display_0484,google_display,359.78,133875,0
2025-08-09,C0521,tiktok_0521,tiktok,739.84,112282,0
2025-08-09,C0531,instagram_0531,instagram,277.65,22997,0
2025-08-09,C0535,facebook_0535,facebook,454.16,51700,0
2025-08-09,C0582,google_search_0582,google_search,160.70,5568,0
2025-08-09,C0587,instagram_0587,instagram,253.99,16141,0
2025-08-09,C0602,facebook_0602,facebook,507.81,53945,0
2025-08-09,C0627,google_search_0627,google_search,264.81,12346,0
2025-08-09,C0654,instagram_0654,instagram,216.84,13826,0
2025-08-09,C0655,facebook_0655,facebook,527.03,41146,0
2025-08-09,C0665,tiktok_0665,tiktok,61.52,7812,0
2025-08-09,C0701,facebook_0701,facebook,277.37,20378,0
2025-08-09,C0709,google_display_0709,google_display,248.43,81946,0
2025-08-09,C0713,facebook_0713,facebook,454.70,39657,0
2025-08-09,C0715,instagram_0715,instagram,580.43,50303,0
2025-08-10,C0006,facebook_0006,facebook,223.42,31839,0
2025-08-10,C0021,facebook_0021,facebook,244.48,36184,0
2025-08-10,C0052,facebook_0052,facebook,328.07,34649,0
2025-08-10,C0056,instagram_0056,instagram,142.99,14987,3
2025-08-10,C0065,google_search_0065,google_search,147.89,6997,2
2025-08-10,C0157,google_display_0157,google_display,187.38,36355,0
2025-08-10,C0196,instagram_0196,instagram,196.39,18899,0
2025-08-10,C0251,tiktok_0251,tiktok,235.57,34336,0
2025-08-10,C0269,facebook_0269,facebook,467.40,56893,0
2025-08-10,C0294,google_search_0294,google_search,217.51,8635,0
2025-08-10,C0319,google_display_0319,google_display,226.30,49991,0
2025-08-10,C0324,instagram_0324,instagram,536.23,34953,0
2025-08-10,C0376,google_display_0376,google_display,220.13,37382,0
2025-08-10,C0392,tiktok_0392,tiktok,378.62,54956,0
2025-08-10,C0428,google_search_0428,google_search,274.00,10216,0
2025-08-10,C0432,google_search_0432,google_search,281.30,10111,0
2025-08-10,C0484,google_display_0484,google_display,356.19,76603,0
2025-08-10,C0521,tiktok_0521,tiktok,653.91,99215,0
2025-08-10,C0531,instagram_0531,instagram,420.48,30147,0
2025-08-10,C0535,facebook_0535,facebook,363.53,34343,0
2025-08-10,C0582,google_search_0582,google_search,138.26,5075,0
2025-08-10,C0587,instagram_0587,instagram,260.42,25288,0
2025-08-10,C0602,facebook_0602,facebook,174.40,14137,0
2025-08-10,C0627,google_search_0627,google_search,291.07,9623,0
2025-08-10,C0654,instagram_0654,instagram,118.40,13740,0
2025-08-10,C0655,facebook_0655,facebook,260.88,29579,0
2025-08-10,C0665,tiktok_0665,tiktok,93.13,11244,0
2025-08-10,C0701,facebook_0701,facebook,219.12,29212,0
2025-08-10,C0709,google_display_0709,google_display,173.77,62754,0
2025-08-10,C0713,facebook_0713,facebook,579.65,46668,0
2025-08-11,C0006,facebook_0006,facebook,303.85,24180,0
2025-08-11,C0021,facebook_0021,facebook,267.70,27717,0
2025-08-11,C0052,facebook_0052,facebook,372.09,36045,0
2025-08-11,C0056,instagram_0056,instagram,122.76,12464,0
2025-08-11,C0065,google_search_0065,google_search,104.87,4002,2
2025-08-11,C0068,google_display_0068,google_display,262.85,94847,1
2025-08-11,C0157,google_display_0157,google_display,290.22,62279,0
2025-08-11,C0196,instagram_0196,instagram,201.88,17599,0
2025-08-11,C0251,tiktok_0251,tiktok,274.59,37196,0
2025-08-11,C0269,facebook_0269,facebook,217.44,20955,0
2025-08-11,C0294,google_search_0294,google_search,519.83,18301,2
2025-08-11,C0319,google_display_0319,google_display,445.60,157128,0
2025-08-11,C0324,instagram_0324,instagram,558.43,43992,0
2025-08-11,C0376,google_display_0376,google_display,344.36,142831,0
2025-08-11,C0392,tiktok_0392,tiktok,464.94,71484,0
2025-08-11,C0428,google_search_0428,google_search,254.93,11893,1
2025-08-11,C0432,google_search_0432,google_search,147.07,6614,0
2025-08-11,C0484,google_display_0484,google_display,249.07,95249,0
2025-08-11,C0521,tiktok_0521,tiktok,576.58,58569,0
2025-08-11,C0531,instagram_0531,instagram,393.76,29588,0
2025-08-11,C0535,facebook_0535,facebook,428.39,40048,0
2025-08-11,C0582,google_search_0582,google_search,54.65,1863,0
2025-08-11,C0587,instagram_0587,instagram,261.44,18988,0
2025-08-11,C0602,facebook_0602,facebook,467.63,34097,0
2025-08-11,C0627,google_search_0627,google_search,291.02,11963,1
2025-08-11,C0654,instagram_0654,instagram,133.77,10755,0
2025-08-11,C0655,facebook_0655,facebook,477.29,66881,0
2025-08-11,C0665,tiktok_0665,tiktok,93.73,15048,0
2025-08-11,C0701,facebook_0701,facebook,521.51,57730,0
2025-08-11,C0709,google_display_0709,google_display,82.18,25216,0
2025-08-11,C0713,facebook_0713,facebook,333.18,43821,0
2025-08-12,C0006,facebook_0006,facebook,273.03,27565,1
2025-08-12,C0021,facebook_0021,facebook,253.77,23280,0
2025-08-12,C0052,facebook_0052,facebook,348.68,43931,0
2025-08-12,C0056,instagram_0056,instagram,116.39,12887,0
2025-08-12,C0065,google_search_0065,google_search,231.54,9914,4
2025-08-12,C0068,google_display_0068,google_display,451.76,97261,0
2025-08-12,C0157,google_display_0157,google_display,456.16,101881,0
2025-08-12,C0196,instagram_0196,instagram,134.19,9717,0
2025-08-12,C0251,tiktok_0251,tiktok,365.90,42982,0
2025-08-12,C0269,facebook_0269,facebook,428.33,32238,0
2025-08-12,C0294,google_search_0294,google_search,338.45,12069,0
2025-08-12,C0319,google_display_0319,google_display,115.21,25959,0
2025-08-12,C0324,instagram_0324,instagram,585.86,41856,0
2025-08-12,C0376,google_display_0376,google_display,538.96,184718,0
2025-08-12,C0428,google_search_0428,google_search,326.19,18064,0
2025-08-12,C0432,google_search_0432,google_search,152.38,7444,0
2025-08-12,C0484,google_display_0484,google_display,169.05,52342,0
2025-08-12,C0521,tiktok_0521,tiktok,698.38,72069,0
2025-08-12,C0531,instagram_0531,instagram,371.76,23690,0
2025-08-12,C0535,facebook_0535,facebook,353.62,34120,0
2025-08-12,C0582,google_search_0582,google_search,115.21,5164,0
2025-08-12,C0587,instagram_0587,instagram,238.63,24669,0
2025-08-12,C0602,facebook_0602,facebook,218.83,17188,0
2025-08-12,C0627,google_search_0627,google_search,295.49,9407,0
2025-08-12,C0654,instagram_0654,instagram,172.35,15964,0
2025-08-12,C0655,facebook_0655,facebook,500.27,57942,0
2025-08-12,C0665,tiktok_0665,tiktok,74.01,16065,0
2025-08-12,C0701,facebook_0701,facebook,258.48,26289,0
2025-08-12,C0709,google_display_0709,google_display,216.81,53290,0
2025-08-12,C0713,facebook_0713,facebook,357.44,54477,0
2025-08-13,C0006,facebook_0006,facebook,233.60,28528,0
2025-08-13,C0021,facebook_0021,facebook,245.65,21537,0
2025-08-13,C0052,facebook_0052,facebook,585.06,44709,0
2025-08-13,C0056,instagram_0056,instagram,116.71,11526,1
2025-08-13,C0065,google_search_0065,google_search,201.13,9185,2
2025-08-13,C0068,google_display_0068,google_display,525.73,250332,1
2025-08-13,C0157,google_display_0157,google_display,342.80,82981,0
2025-08-13,C0196,instagram_0196,instagram,86.26,10225,0
2025-08-13,C0251,tiktok_0251,tiktok,341.88,53159,1
2025-08-13,C0269,facebook_0269,facebook,224.44,19864,0
2025-08-13,C0294,google_search_0294,google_search,513.05,23665,1
2025-08-13,C0319,google_display_0319,google_display,217.10,62548,0
2025-08-13,C0324,instagram_0324,instagram,575.99,37537,0
2025-08-13,C0376,google_display_0376,google_display,467.66,110702,0
2025-08-13,C0428,google_search_0428,google_search,184.35,6362,0
2025-08-13,C0432,google_search_0432,google_search,220.09,11717,0
2025-08-13,C0484,google_display_0484,google_display,258.61,100954,0
2025-08-13,C0521,tiktok_0521,tiktok,585.87,140847,0
2025-08-13,C0531,instagram_0531,instagram,367.07,23247,0
2025-08-13,C0535,facebook_0535,facebook,470.11,37841,0
2025-08-13,C0582,google_search_0582,google_search,153.80,7311,0
2025-08-13,C0587,instagram_0587,instagram,263.90,21937,0
2025-08-13,C0602,facebook_0602,facebook,608.41,54103,0
2025-08-13,C0627,google_search_0627,google_search,237.00,11256,0
2025-08-13,C0654,instagram_0654,instagram,121.43,10476,0
2025-08-13,C0655,facebook_0655,facebook,516.56,55806,0
2025-08-13,C0665,tiktok_0665,tiktok,76.39,12547,0
2025-08-13,C0701,facebook_0701,facebook,243.71,23517,0
2025-08-13,C0709,google_display_0709,google_display,547.50,144450,0
2025-08-13,C0713,facebook_0713,facebook,503.10,69214,0
2025-08-14,C0006,facebook_0006,facebook,209.00,27830,1
2025-08-14,C0021,facebook_0021,facebook,256.60,31806,0
2025-08-14,C0052,facebook_0052,facebook,592.16,45151,0
2025-08-14,C0056,instagram_0056,instagram,158.71,11769,2
2025-08-14,C0065,google_search_0065,google_search,193.17,9923,2
2025-08-14,C0068,google_display_0068,google_display,452.08,122158,2
2025-08-14,C0157,google_display_0157,google_display,282.77,73655,0
2025-08-14,C0196,instagram_0196,instagram,188.86,12067,0
2025-08-14,C0251,tiktok_0251,tiktok,275.25,33192,0
2025-08-14,C0269,facebook_0269,facebook,434.78,62212,0
2025-08-14,C0294,google_search_0294,google_search,414.03,20128,0
2025-08-14,C0319,google_display_0319,google_display,403.55,131760,0
2025-08-14,C0324,instagram_0324,instagram,344.44,26634,0
2025-08-14,C0376,google_display_0376,google_display,643.47,123382,0
2025-08-14,C0428,google_search_0428,google_search,284.40,8953,0
