listing_id,host_user_id,status,city,state,monthly_price,listed_date,snapshot_date
L05148,U02042,active,Spokane,WA,206.88,2025-06-18,2025-06-18
L05148,U02042,active,Spokane,WA,206.88,2025-06-18,2026-05-25
L05149,U03748,active,Detroit,MI,244.35,2025-03-14,2025-03-14
L05149,U03748,active,Detroit,MI,244.35,2025-03-14,2026-05-25
L05150,U09259,active,Knoxville,TN,324.04,2023-02-24,2023-02-24
L05150,U09259,active,Knoxville,TN,324.04,2023-02-24,2026-05-25
L05151,U13650,active,Boulder,CO,363.39,2026-01-21,2026-01-21
L05151,U13650,active,Boulder,CO,363.39,2026-01-21,2026-05-25
L05152,U02109,active,Colorado Springs,CO,110.09,2022-02-09,2022-02-09
L05152,U02109,active,Colorado Springs,CO,110.09,2022-02-09,2026-05-25
L05153,U06891,active,Saint Paul,MN,133.52,2025-02-05,2025-02-05
L05153,U06891,inactive,Saint Paul,MN,133.52,2025-02-05,2025-03-18
L05153,U06891,inactive,Saint Paul,MN,133.52,2025-02-05,2026-05-25
L05154,U09211,active,Provo,UT,376.86,2025-10-20,2025-10-20
L05154,U09211,active,Provo,UT,376.86,2025-10-20,2026-05-25
L05155,U10425,active,Memphis,TN,375.43,2022-05-06,2022-05-06
L05155,U10425,active,Memphis,TN,375.43,2022-05-06,2026-05-25
L05156,U14786,active,Salt Lake City,UT,225.84,2024-03-01,2024-03-01
L05156,U14786,active,Salt Lake City,UT,225.84,2024-03-01,2026-05-25
L05157,U02088,active,Minneapolis,MN,444.53,2024-12-03,2024-12-03
L05157,U02088,active,Minneapolis,MN,444.53,2024-12-03,2026-05-25
L05158,U12921,active,Nashville,TN,397.27,2023-01-30,2023-01-30
L05158,U12921,active,Nashville,TN,397.27,2023-01-30,2026-05-25
L05159,U14361,active,Tacoma,WA,58.49,2025-08-02,2025-08-02
L05159,U14361,active,Tacoma,WA,58.49,2025-08-02,2026-05-25
L05160,U09194,active,Worcester,MA,449.91,2023-04-08,2023-04-08
L05160,U09194,active,Worcester,MA,449.91,2023-04-08,2026-05-25
L05161,U06933,active,Grand Rapids,MI,398.73,2024-11-17,2024-11-17
L05161,U06933,active,Grand Rapids,MI,398.73,2024-11-17,2026-05-25
L05162,U08055,active,Savannah,GA,298.92,2022-03-09,2022-03-09
L05162,U08055,active,Savannah,GA,298.92,2022-03-09,2026-05-25
L05163,U10632,active,Minneapolis,MN,148.84,2023-06-15,2023-06-15
L05163,U10632,active,Minneapolis,MN,148.84,2023-06-15,2026-05-25
L05164,U07823,active,Pittsburgh,PA,169.18,2026-05-12,2026-05-12
L05164,U07823,active,Pittsburgh,PA,169.18,2026-05-12,2026-05-25
L05165,U08110,active,Nashville,TN,437.91,2024-09-24,2024-09-24
L05165,U08110,active,Nashville,TN,437.91,2024-09-24,2026-05-25
L05166,U10989,active,Ann Arbor,MI,419.47,2023-01-27,2023-01-27
L05166,U10989,active,Ann Arbor,MI,419.47,2023-01-27,2026-05-25
L05167,U12231,active,Las Vegas,NV,285.19,2022-11-17,2022-11-17
L05167,U12231,active,Las Vegas,NV,285.19,2022-11-17,2026-05-25
L05168,U03254,active,Boulder,CO,359.65,2022-07-10,2022-07-10
L05168,U03254,inactive,Boulder,CO,359.65,2022-07-10,2026-02-08
L05168,U03254,inactive,Boulder,CO,359.65,2022-07-10,2026-05-25
L05169,U07071,active,Arlington,VA,372.91,2022-07-11,2022-07-11
L05169,U07071,active,Arlington,VA,372.91,2022-07-11,2026-05-25
L05170,U05377,active,Saint Paul,MN,321.46,2026-05-23,2026-05-23
L05170,U05377,active,Saint Paul,MN,321.46,2026-05-23,2026-05-25
L05171,U08114,active,Pittsburgh,PA,390.47,2024-12-10,2024-12-10
L05171,U08114,active,Pittsburgh,PA,390.47,2024-12-10,2026-05-25
L05172,U01050,active,Arlington,VA,355.69,2025-10-23,2025-10-23
L05172,U01050,active,Arlington,VA,355.69,2025-10-23,2026-05-25
L05173,U04264,active,San Francisco,CA,399.82,2024-03-12,2024-03-12
L05173,U04264,active,San Francisco,CA,399.82,2024-03-12,2026-05-25
L05174,U02480,active,Jacksonville,FL,421.75,2024-05-23,2024-05-23
L05174,U02480,active,Jacksonville,FL,421.75,2024-05-23,2026-05-25
L05175,U13287,active,Savannah,GA,129.04,2025-03-18,2025-03-18
L05175,U13287,active,Savannah,GA,129.04,2025-03-18,2026-05-25
L05176,U04726,active,Reno,NV,216.93,2022-04-09,2022-04-09
L05176,U04726,active,Reno,NV,216.93,2022-04-09,2026-05-25
L05177,U10031,active,Salt Lake City,UT,151.41,2025-08-24,2025-08-24
L05177,U10031,active,Salt Lake City,UT,151.41,2025-08-24,2026-05-25
L05178,U13841,active,Portland,OR,217.81,2023-04-27,2023-04-27
L05178,U13841,active,Portland,OR,217.81,2023-04-27,2026-05-25
L05179,U07778,active,Las Vegas,NV,411.06,2023-02-19,2023-02-19
L05179,U07778,active,Las Vegas,NV,411.06,2023-02-19,2026-05-25
L05180,U07439,active,New York,NY,414.76,2021-12-16,2021-12-16
L05180,U07439,active,New York,NY,414.76,2021-12-16,2026-05-25
L05181,U06858,active,Knoxville,TN,276.09,2024-08-01,2024-08-01
L05181,U06858,active,Knoxville,TN,276.09,2024-08-01,2026-05-25
L05182,U04737,active,Pittsburgh,PA,375.15,2022-07-27,2022-07-27
L05182,U04737,active,Pittsburgh,PA,375.15,2022-07-27,2026-05-25
L05183,U02061,active,Chicago,IL,366.07,2025-11-16,2025-11-16
L05183,U02061,active,Chicago,IL,366.07,2025-11-16,2026-05-25
L05184,U06557,active,Miami,FL,229.05,2021-09-08,2021-09-08
L05184,U06557,active,Miami,FL,229.05,2021-09-08,2026-05-25
L05185,U04515,active,Las Vegas,NV,270.71,2025-03-25,2025-03-25
L05185,U04515,active,Las Vegas,NV,270.71,2025-03-25,2026-05-25
L05186,U11161,active,Arlington,VA,147.14,2025-08-29,2025-08-29
L05186,U11161,active,Arlington,VA,147.14,2025-08-29,2026-05-25
L05187,U11104,active,Denver,CO,211.13,2022-06-10,2022-06-10
L05187,U11104,active,Denver,CO,211.13,2022-06-10,2026-05-25
L05188,U13938,active,Las Vegas,NV,210.82,2025-12-28,2025-12-28
L05188,U13938,active,Las Vegas,NV,210.82,2025-12-28,2026-05-25
L05189,U14691,active,Tampa,FL,363.28,2025-02-12,2025-02-12
L05189,U14691,active,Tampa,FL,363.28,2025-02-12,2026-05-25
L05190,U14971,active,Las Vegas,NV,399.76,2023-10-27,2023-10-27
L05190,U14971,active,Las Vegas,NV,399.76,2023-10-27,2026-05-25
L05191,U02079,active,Rochester,NY,366.33,2025-08-12,2025-08-12
L05191,U02079,active,Rochester,NY,366.33,2025-08-12,2026-05-25
L05192,U09117,active,Portland,OR,340.91,2022-02-13,2022-02-13
L05192,U09117,active,Portland,OR,340.91,2022-02-13,2026-05-25
L05193,U06578,active,Boston,MA,166.40,2022-11-20,2022-11-20
L05193,U06578,active,Boston,MA,166.40,2022-11-20,2026-05-25
L05194,U09617,active,Boulder,CO,195.19,2022-12-24,2022-12-24
L05194,U09617,active,Boulder,CO,195.19,2022-12-24,2026-05-25
L05195,U04979,active,Detroit,MI,271.40,2025-02-02,2025-02-02
L05195,U04979,active,Detroit,MI,271.40,2025-02-02,2026-05-25
L05196,U11941,active,Grand Rapids,MI,97.82,2022-03-27,2022-03-27
L05196,U11941,active,Grand Rapids,MI,97.82,2022-03-27,2026-05-25
L05197,U14073,active,Minneapolis,MN,217.37,2024-06-23,2024-06-23
L05197,U14073,inactive,Minneapolis,MN,217.37,2024-06-23,2026-02-14
L05197,U14073,inactive,Minneapolis,MN,217.37,2024-06-23,2026-05-25
L05198,U10559,active,Los Angeles,CA,400.96,2022-11-16,2022-11-16
L05198,U10559,active,Los Angeles,CA,400.96,2022-11-16,2026-05-25
L05199,U09291,active,Phoenix,AZ,295.33,2022-09-12,2022-09-12
L05199,U09291,active,Phoenix,AZ,295.33,2022-09-12,2026-05-25
L05200,U00355,active,San Francisco,CA,380.98,2025-08-24,2025-08-24
L05200,U00355,active,San Francisco,CA,380.98,2025-08-24,2026-05-25
L05201,U02896,active,Knoxville,TN,257.14,2023-09-15,2023-09-15
L05201,U02896,active,Knoxville,TN,257.14,2023-09-15,2026-05-25
L05202,U05554,active,Grand Rapids,MI,226.23,2022-03-09,2022-03-09
L05202,U05554,active,Grand Rapids,MI,226.23,2022-03-09,2026-05-25
L05203,U13541,active,Boulder,CO,148.94,2024-02-05,2024-02-05
L05203,U13541,inactive,Boulder,CO,148.94,2024-02-05,2025-10-22
L05203,U13541,inactive,Boulder,CO,148.94,2024-02-05,2026-05-25
L05204,U12194,active,Dallas,TX,384.40,2024-05-04,2024-05-04
L05204,U12194,active,Dallas,TX,384.40,2024-05-04,2026-05-25
L05205,U07621,active,Boulder,CO,132.92,2023-10-16,2023-10-16
L05205,U07621,active,Boulder,CO,132.92,2023-10-16,2026-05-25
L05206,U03535,active,Portland,OR,226.73,2021-12-13,2021-12-13
L05206,U03535,active,Portland,OR,226.73,2021-12-13,2026-05-25
L05207,U07256,active,Philadelphia,PA,427.40,2026-01-16,2026-01-16
L05207,U07256,active,Philadelphia,PA,427.40,2026-01-16,2026-05-25
L05208,U06557,active,Ann Arbor,MI,324.34,2021-09-01,2021-09-01
L05208,U06557,active,Ann Arbor,MI,324.34,2021-09-01,2026-05-25
L05209,U02823,active,Reno,NV,311.33,2025-11-22,2025-11-22
L05209,U02823,active,Reno,NV,311.33,2025-11-22,2026-05-25
L05210,U04667,active,Denver,CO,295.59,2025-04-27,2025-04-27
L05210,U04667,active,Denver,CO,295.59,2025-04-27,2026-05-25
L05211,U01358,active,Chicago,IL,345.48,2024-11-23,2024-11-23
L05211,U01358,active,Chicago,IL,345.48,2024-11-23,2026-05-25
L05212,U09576,active,Las Vegas,NV,84.63,2022-12-14,2022-12-14
L05212,U09576,active,Las Vegas,NV,84.63,2022-12-14,2026-05-25
L05213,U00570,active,Grand Rapids,MI,334.23,2022-04-15,2022-04-15
L05213,U00570,active,Grand Rapids,MI,334.23,2022-04-15,2026-05-25
L05214,U03298,active,Minneapolis,MN,224.41,2023-11-17,2023-11-17
L05214,U03298,active,Minneapolis,MN,224.41,2023-11-17,2026-05-25
L05215,U08948,active,Richmond,VA,246.55,2021-07-18,2021-07-18
L05215,U08948,active,Richmond,VA,246.55,2021-07-18,2026-05-25
L05216,U12514,active,Columbus,OH,327.20,2026-05-25,2026-05-25
L05217,U11941,active,Saint Paul,MN,417.28,2022-03-27,2022-03-27
L05217,U11941,active,Saint Paul,MN,417.28,2022-03-27,2026-05-25
L05218,U13208,active,Dallas,TX,197.45,2025-06-04,2025-06-04
L05218,U13208,active,Dallas,TX,197.45,2025-06-04,2026-05-25
L05219,U12223,active,Portland,OR,108.06,2024-03-15,2024-03-15
L05219,U12223,active,Portland,OR,108.06,2024-03-15,2026-05-25
L05220,U12856,active,Raleigh,NC,140.78,2024-08-18,2024-08-18
L05220,U12856,active,Raleigh,NC,140.78,2024-08-18,2026-05-25
L05221,U07358,active,Philadelphia,PA,174.73,2022-07-05,2022-07-05
L05221,U07358,active,Philadelphia,PA,174.73,2022-07-05,2026-05-25
L05222,U03288,active,Tampa,FL,76.03,2025-05-11,2025-05-11
L05222,U03288,active,Tampa,FL,76.03,2025-05-11,2026-05-25
L05223,U00020,active,Provo,UT,212.38,2024-06-16,2024-06-16
L05223,U00020,active,Provo,UT,212.38,2024-06-16,2026-05-25
L05224,U10914,active,Nashville,TN,110.68,2024-10-22,2024-10-22
L05224,U10914,active,Nashville,TN,110.68,2024-10-22,2026-05-25
L05225,U06526,active,Arlington,VA,371.76,2025-04-05,2025-04-05
L05225,U06526,active,Arlington,VA,371.76,2025-04-05,2026-05-25
L05226,U14521,active,Grand Rapids,MI,76.31,2021-11-30,2021-11-30
L05226,U14521,active,Grand Rapids,MI,76.31,2021-11-30,2026-05-25
L05227,U01399,active,Mesa,AZ,444.53,2021-07-09,2021-07-09
L05227,U01399,active,Mesa,AZ,444.53,2021-07-09,2026-05-25
L05228,U00952,active,Tampa,FL,346.76,2021-12-09,2021-12-09
L05228,U00952,active,Tampa,FL,346.76,2021-12-09,2026-05-25
L05229,U05641,active,Knoxville,TN,356.16,2025-03-28,2025-03-28
L05229,U05641,active,Knoxville,TN,356.16,2025-03-28,2026-05-25
L05230,U03177,active,Pittsburgh,PA,140.04,2022-01-28,2022-01-28
L05230,U03177,active,Pittsburgh,PA,140.04,2022-01-28,2026-05-25
L05231,U02912,active,Provo,UT,53.21,2026-01-02,2026-01-02
L05231,U02912,active,Provo,UT,53.21,2026-01-02,2026-05-25
L05232,U05570,active,Rochester,NY,131.10,2022-05-16,2022-05-16
L05232,U05570,active,Rochester,NY,131.10,2022-05-16,2026-05-25
L05233,U00916,active,Las Vegas,NV,356.73,2023-01-20,2023-01-20
L05233,U00916,active,Las Vegas,NV,356.73,2023-01-20,2026-05-25
L05234,U00337,active,Provo,UT,60.19,2021-09-23,2021-09-23
L05234,U00337,active,Provo,UT,60.19,2021-09-23,2026-05-25
L05235,U07840,active,Las Vegas,NV,346.68,2024-10-22,2024-10-22
L05235,U07840,active,Las Vegas,NV,346.68,2024-10-22,2026-05-25
L05236,U13309,active,Saint Paul,MN,81.92,2024-04-09,2024-04-09
L05236,U13309,active,Saint Paul,MN,81.92,2024-04-09,2026-05-25
L05237,U02287,active,Charlotte,NC,177.54,2025-08-26,2025-08-26
L05237,U02287,active,Charlotte,NC,177.54,2025-08-26,2026-05-25
L05238,U13647,active,Reno,NV,214.04,2024-07-31,2024-07-31
L05238,U13647,active,Reno,NV,214.04,2024-07-31,2026-05-25
L05239,U01360,active,Memphis,TN,104.02,2025-02-25,2025-02-25
L05239,U01360,active,Memphis,TN,104.02,2025-02-25,2026-05-25
L05240,U07774,active,Colorado Springs,CO,430.49,2022-10-10,2022-10-10
L05240,U07774,active,Colorado Springs,CO,430.49,2022-10-10,2026-05-25
L05241,U09006,active,Savannah,GA,250.57,2025-12-07,2025-12-07
L05241,U09006,active,Savannah,GA,250.57,2025-12-07,2026-05-25
L05242,U04186,active,Provo,UT,438.79,2023-11-08,2023-11-08
L05242,U04186,active,Provo,UT,438.79,2023-11-08,2026-05-25
L05243,U09224,active,Tampa,FL,274.70,2022-05-10,2022-05-10
L05243,U09224,active,Tampa,FL,274.70,2022-05-10,2026-05-25
L05244,U12572,active,Memphis,TN,211.11,2023-11-15,2023-11-15
L05244,U12572,active,Memphis,TN,211.11,2023-11-15,2026-05-25
L05245,U11883,active,Jacksonville,FL,387.50,2025-06-08,2025-06-08
L05245,U11883,active,Jacksonville,FL,387.50,2025-06-08,2026-05-25
L05246,U08971,active,Portland,OR,314.95,2024-06-03,2024-06-03
L05246,U08971,active,Portland,OR,314.95,2024-06-03,2026-05-25
L05247,U14654,active,Minneapolis,MN,179.08,2025-04-25,2025-04-25
L05247,U14654,active,Minneapolis,MN,179.08,2025-04-25,2026-05-25
L05248,U02521,active,Boston,MA,370.96,2022-05-20,2022-05-20
L05248,U02521,active,Boston,MA,370.96,2022-05-20,2026-05-25
L05249,U09080,active,Reno,NV,64.37,2022-08-12,2022-08-12
L05249,U09080,active,Reno,NV,64.37,2022-08-12,2026-05-25
L05250,U01527,active,Miami,FL,393.92,2023-04-13,2023-04-13
L05250,U01527,active,Miami,FL,393.92,2023-04-13,2026-05-25
L05251,U07982,active,Durham,NC,196.59,2023-05-05,2023-05-05
L05251,U07982,active,Durham,NC,196.59,2023-05-05,2026-05-25
L05252,U12871,active,Cincinnati,OH,276.01,2022-01-25,2022-01-25
L05252,U12871,active,Cincinnati,OH,276.01,2022-01-25,2026-05-25
L05253,U10034,active,Atlanta,GA,147.09,2022-08-30,2022-08-30
L05253,U10034,active,Atlanta,GA,147.09,2022-08-30,2026-05-25
L05254,U12447,active,Seattle,WA,207.66,2023-09-13,2023-09-13
L05254,U12447,active,Seattle,WA,207.66,2023-09-13,2026-05-25
L05255,U04960,active,Houston,TX,162.85,2025-03-15,2025-03-15
L05255,U04960,active,Houston,TX,162.85,2025-03-15,2026-05-25
L05256,U09318,active,Saint Paul,MN,102.81,2024-06-12,2024-06-12
L05256,U09318,active,Saint Paul,MN,102.81,2024-06-12,2026-05-25
L05257,U09042,active,Austin,TX,163.44,2025-12-24,2025-12-24
L05257,U09042,active,Austin,TX,163.44,2025-12-24,2026-05-25
L05258,U04429,active,Charlotte,NC,183.69,2025-02-10,2025-02-10
L05258,U04429,inactive,Charlotte,NC,183.69,2025-02-10,2025-07-27
L05258,U04429,inactive,Charlotte,NC,183.69,2025-02-10,2026-05-25
L05259,U01638,active,Springfield,IL,286.79,2021-12-14,2021-12-14
L05259,U01638,inactive,Springfield,IL,286.79,2021-12-14,2024-10-15
L05259,U01638,inactive,Springfield,IL,286.79,2021-12-14,2026-05-25
L05260,U10587,active,Jacksonville,FL,209.55,2023-01-10,2023-01-10
L05260,U10587,active,Jacksonville,FL,209.55,2023-01-10,2026-05-25
L05261,U14506,active,Atlanta,GA,143.04,2023-02-11,2023-02-11
L05261,U14506,active,Atlanta,GA,143.04,2023-02-11,2026-05-25
L05262,U03230,active,Colorado Springs,CO,219.45,2023-08-06,2023-08-06
L05262,U03230,active,Colorado Springs,CO,219.45,2023-08-06,2026-05-25
L05263,U01876,active,Austin,TX,245.55,2021-07-08,2021-07-08
L05263,U01876,active,Austin,TX,245.55,2021-07-08,2026-05-25
L05264,U11826,active,Houston,TX,379.49,2023-04-18,2023-04-18
L05264,U11826,active,Houston,TX,379.49,2023-04-18,2026-05-25
L05265,U05026,active,Memphis,TN,93.89,2025-11-19,2025-11-19
L05265,U05026,active,Memphis,TN,93.89,2025-11-19,2026-05-25
L05266,U05680,active,Columbus,OH,54.41,2023-08-21,2023-08-21
L05266,U05680,active,Columbus,OH,54.41,2023-08-21,2026-05-25
L05267,U10957,active,Atlanta,GA,250.45,2026-01-28,2026-01-28
L05267,U10957,active,Atlanta,GA,250.45,2026-01-28,2026-05-25
L05268,U01067,active,Reno,NV,249.63,2022-10-03,2022-10-03
L05268,U01067,active,Reno,NV,249.63,2022-10-03,2026-05-25
L05269,U09055,active,Savannah,GA,353.47,2022-05-07,2022-05-07
L05269,U09055,active,Savannah,GA,353.47,2022-05-07,2026-05-25
L05270,U02783,active,Tampa,FL,285.91,2024-06-14,2024-06-14
L05270,U02783,active,Tampa,FL,285.91,2024-06-14,2026-05-25
L05271,U14847,active,Richmond,VA,171.01,2025-06-18,2025-06-18
L05271,U14847,active,Richmond,VA,171.01,2025-06-18,2026-05-25
L05272,U10824,active,Minneapolis,MN,73.04,2024-09-13,2024-09-13
L05272,U10824,active,Minneapolis,MN,73.04,2024-09-13,2026-05-25
L05273,U03692,active,Colorado Springs,CO,294.17,2022-01-25,2022-01-25
L05273,U03692,active,Colorado Springs,CO,294.17,2022-01-25,2026-05-25
L05274,U11766,active,Chicago,IL,121.63,2026-01-25,2026-01-25
L05274,U11766,active,Chicago,IL,121.63,2026-01-25,2026-05-25
L05275,U06145,active,Sacramento,CA,279.02,2021-07-23,2021-07-23
L05275,U06145,active,Sacramento,CA,279.02,2021-07-23,2026-05-25
L05276,U06763,active,Cleveland,OH,311.95,2025-05-28,2025-05-28
L05276,U06763,active,Cleveland,OH,311.95,2025-05-28,2026-05-25
L05277,U10854,active,Knoxville,TN,317.12,2023-12-19,2023-12-19
L05277,U10854,active,Knoxville,TN,317.12,2023-12-19,2026-05-25
L05278,U02428,active,Knoxville,TN,161.88,2024-04-10,2024-04-10
L05278,U02428,active,Knoxville,TN,161.88,2024-04-10,2026-05-25
L05279,U03999,active,Memphis,TN,250.86,2025-07-20,2025-07-20
L05279,U03999,active,Memphis,TN,250.86,2025-07-20,2026-05-25
L05280,U09854,active,Memphis,TN,359.68,2023-11-30,2023-11-30
L05280,U09854,active,Memphis,TN,359.68,2023-11-30,2026-05-25
L05281,U06331,active,Pittsburgh,PA,407.63,2023-10-01,2023-10-01
L05281,U06331,active,Pittsburgh,PA,407.63,2023-10-01,2026-05-25
L05282,U10889,active,Arlington,VA,57.26,2021-08-26,2021-08-26
L05282,U10889,active,Arlington,VA,57.26,2021-08-26,2026-05-25
L05283,U12169,active,Portland,OR,416.45,2021-06-25,2021-06-25
L05283,U12169,active,Portland,OR,416.45,2021-06-25,2026-05-25
L05284,U07992,active,Sacramento,CA,291.65,2022-06-13,2022-06-13
L05284,U07992,active,Sacramento,CA,291.65,2022-06-13,2026-05-25
L05285,U06584,active,Austin,TX,341.90,2022-11-11,2022-11-11
L05285,U06584,active,Austin,TX,341.90,2022-11-11,2026-05-25
L05286,U01367,active,Philadelphia,PA,75.66,2023-03-22,2023-03-22
L05286,U01367,active,Philadelphia,PA,75.66,2023-03-22,2026-05-25
L05287,U00323,active,Sacramento,CA,252.60,2022-03-30,2022-03-30
L05287,U00323,active,Sacramento,CA,252.60,2022-03-30,2026-05-25
L05288,U07661,active,Grand Rapids,MI,436.55,2025-07-22,2025-07-22
L05288,U07661,active,Grand Rapids,MI,436.55,2025-07-22,2026-05-25
L05289,U13309,active,Boulder,CO,175.41,2024-04-13,2024-04-13
L05289,U13309,active,Boulder,CO,175.41,2024-04-13,2026-05-25
L05290,U05650,active,Philadelphia,PA,224.28,2022-05-17,2022-05-17
L05290,U05650,active,Philadelphia,PA,224.28,2022-05-17,2026-05-25
L05291,U12639,active,Las Vegas,NV,164.30,2022-10-06,2022-10-06
L05291,U12639,active,Las Vegas,NV,164.30,2022-10-06,2026-05-25
L05292,U06158,active,Spokane,WA,212.41,2023-09-04,2023-09-04
L05292,U06158,active,Spokane,WA,212.41,2023-09-04,2026-05-25
L05293,U02127,active,Detroit,MI,196.44,2022-11-03,2022-11-03
L05293,U02127,active,Detroit,MI,196.44,2022-11-03,2026-05-25
L05294,U11007,active,Colorado Springs,CO,119.62,2024-06-12,2024-06-12
L05294,U11007,active,Colorado Springs,CO,119.62,2024-06-12,2026-05-25
L05295,U07778,active,Reno,NV,158.50,2023-02-14,2023-02-14
L05295,U07778,active,Reno,NV,158.50,2023-02-14,2026-05-25
L05296,U05145,active,San Diego,CA,213.79,2022-07-23,2022-07-23
L05296,U05145,active,San Diego,CA,213.79,2022-07-23,2026-05-25
L05297,U08304,active,Salt Lake City,UT,392.33,2025-05-01,2025-05-01
L05297,U08304,active,Salt Lake City,UT,392.33,2025-05-01,2026-05-25
L05298,U08896,active,Seattle,WA,269.87,2023-04-09,2023-04-09
L05298,U08896,active,Seattle,WA,269.87,2023-04-09,2026-05-25
L05299,U14521,active,Detroit,MI,224.26,2021-11-15,2021-11-15
L05299,U14521,active,Detroit,MI,224.26,2021-11-15,2026-05-25
L05300,U00283,active,Chicago,IL,374.88,2023-12-23,2023-12-23
L05300,U00283,active,Chicago,IL,374.88,2023-12-23,2026-05-25
L05301,U00323,active,Minneapolis,MN,122.74,2022-04-07,2022-04-07
L05301,U00323,inactive,Minneapolis,MN,122.74,2022-04-07,2024-11-07
L05301,U00323,inactive,Minneapolis,MN,122.74,2022-04-07,2026-05-25
L05302,U07784,active,Arlington,VA,127.39,2023-05-29,2023-05-29
L05302,U07784,active,Arlington,VA,127.39,2023-05-29,2026-05-25
L05303,U09199,active,Raleigh,NC,163.71,2023-12-03,2023-12-03
L05303,U09199,active,Raleigh,NC,163.71,2023-12-03,2026-05-25
L05304,U12328,active,Boulder,CO,210.23,2023-02-12,2023-02-12
L05304,U12328,inactive,Boulder,CO,210.23,2023-02-12,2024-10-20
L05304,U12328,inactive,Boulder,CO,210.23,2023-02-12,2026-05-25
L05305,U07928,active,Minneapolis,MN,267.10,2025-03-21,2025-03-21
L05305,U07928,active,Minneapolis,MN,267.10,2025-03-21,2026-05-25
L05306,U11921,active,Pittsburgh,PA,80.63,2025-02-02,2025-02-02
L05306,U11921,active,Pittsburgh,PA,80.63,2025-02-02,2026-05-25
L05307,U13309,active,Provo,UT,72.19,2024-03-31,2024-03-31
L05307,U13309,active,Provo,UT,72.19,2024-03-31,2026-05-25
L05308,U01578,active,Saint Paul,MN,368.92,2023-09-03,2023-09-03
L05308,U01578,inactive,Saint Paul,MN,368.92,2023-09-03,2026-05-11
L05308,U01578,inactive,Saint Paul,MN,368.92,2023-09-03,2026-05-25
L05309,U07280,active,Atlanta,GA,268.72,2021-10-10,2021-10-10
L05309,U07280,active,Atlanta,GA,268.72,2021-10-10,2026-05-25
L05310,U13861,active,Chicago,IL,382.44,2025-10-27,2025-10-27
L05310,U13861,inactive,Chicago,IL,382.44,2025-10-27,2025-12-02
L05310,U13861,inactive,Chicago,IL,382.44,2025-10-27,2026-05-25
L05311,U12684,active,Chicago,IL,285.66,2026-04-28,2026-04-28
L05311,U12684,active,Chicago,IL,285.66,2026-04-28,2026-05-25
L05312,U01794,active,Columbus,OH,339.86,2022-05-05,2022-05-05
L05312,U01794,active,Columbus,OH,339.86,2022-05-05,2026-05-25
L05313,U09732,active,Sacramento,CA,60.43,2022-10-03,2022-10-03
L05313,U09732,active,Sacramento,CA,60.43,2022-10-03,2026-05-25
L05314,U05688,active,Mesa,AZ,154.64,2025-07-07,2025-07-07
L05314,U05688,active,Mesa,AZ,154.64,2025-07-07,2026-05-25
L05315,U09833,active,New York,NY,337.08,2022-01-23,2022-01-23
L05315,U09833,active,New York,NY,337.08,2022-01-23,2026-05-25
L05316,U08802,active,Tacoma,WA,416.59,2021-09-23,2021-09-23
L05316,U08802,active,Tacoma,WA,416.59,2021-09-23,2026-05-25
L05317,U11344,active,Durham,NC,126.55,2021-09-08,2021-09-08
L05317,U11344,active,Durham,NC,126.55,2021-09-08,2026-05-25
L05318,U03673,active,Las Vegas,NV,306.83,2026-04-26,2026-04-26
L05318,U03673,active,Las Vegas,NV,306.83,2026-04-26,2026-05-25
L05319,U04950,active,Minneapolis,MN,329.43,2024-04-08,2024-04-08
L05319,U04950,active,Minneapolis,MN,329.43,2024-04-08,2026-05-25
L05320,U00188,active,Austin,TX,407.96,2023-12-12,2023-12-12
L05320,U00188,active,Austin,TX,407.96,2023-12-12,2026-05-25
L05321,U11943,active,Provo,UT,356.88,2025-08-30,2025-08-30
L05321,U11943,active,Provo,UT,356.88,2025-08-30,2026-05-25
L05322,U08097,active,Cleveland,OH,202.15,2024-05-17,2024-05-17
L05322,U08097,active,Cleveland,OH,202.15,2024-05-17,2026-05-25
L05323,U05468,active,Austin,TX,295.55,2023-09-06,2023-09-06
L05323,U05468,active,Austin,TX,295.55,2023-09-06,2026-05-25
L05324,U12520,active,Atlanta,GA,90.06,2026-05-25,2026-05-25
L05325,U06592,active,Memphis,TN,387.63,2026-05-25,2026-05-25
L05326,U14126,active,Provo,UT,116.50,2024-03-03,2024-03-03
L05326,U14126,active,Provo,UT,116.50,2024-03-03,2026-05-25
L05327,U00037,active,Nashville,TN,63.86,2023-08-24,2023-08-24
L05327,U00037,inactive,Nashville,TN,63.86,2023-08-24,2026-01-11
L05327,U00037,inactive,Nashville,TN,63.86,2023-08-24,2026-05-25
L05328,U11893,active,Richmond,VA,338.33,2023-04-20,2023-04-20
L05328,U11893,active,Richmond,VA,338.33,2023-04-20,2026-05-25
L05329,U04564,active,Savannah,GA,265.33,2025-04-15,2025-04-15
L05329,U04564,active,Savannah,GA,265.33,2025-04-15,2026-05-25
L05330,U14530,active,Seattle,WA,308.24,2022-06-26,2022-06-26
L05330,U14530,active,Seattle,WA,308.24,2022-06-26,2026-05-25
L05331,U04778,active,Rochester,NY,167.82,2025-09-17,2025-09-17
L05331,U04778,active,Rochester,NY,167.82,2025-09-17,2026-05-25
L05332,U12034,active,Eugene,OR,168.72,2023-08-20,2023-08-20
L05332,U12034,active,Eugene,OR,168.72,2023-08-20,2026-05-25
L05333,U07019,active,Houston,TX,96.53,2021-09-21,2021-09-21
